usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-76aa87,S-0ad9ea,2024-11-16,feature_30,11,3315,1,False
U-b20444,S-0ad9ea,2024-11-29,feature_10,9,5692,0,False
U-5e2029,S-0ad9ea,2024-12-27,feature_30,9,2079,1,False
U-16c4a4,S-0ad9ea,2024-11-27,feature_23,6,3071,1,False
U-6464fe,S-0ad9ea,2024-10-03,feature_20,9,3492,0,False
U-ee6b9e,S-0ad9ea,2024-11-30,feature_7,8,2506,0,False
U-dcbb8a,S-0ad9ea,2024-12-03,feature_36,11,9036,1,False
U-4f184b,S-8fbcc0,2024-05-30,feature_31,13,1682,0,False
U-1aea8c,S-8fbcc0,2024-08-17,feature_18,12,2585,0,False
U-ce6461,S-8fbcc0,2024-05-26,feature_11,20,1627,0,False
U-34a4f1,S-8fbcc0,2024-03-13,feature_37,14,3620,0,False
U-3d2d6c,S-8fbcc0,2024-05-21,feature_13,11,2724,0,False
U-f91411,S-8fbcc0,2024-04-18,feature_29,12,3937,0,False
U-039be3,S-8fbcc0,2024-02-12,feature_35,7,1946,0,False
U-16de61,S-8fbcc0,2024-01-12,feature_3,11,3838,0,False
U-6ba589,S-8fbcc0,2024-09-25,feature_31,15,1127,0,False
U-f55584,S-8fbcc0,2024-03-30,feature_31,13,1665,0,False
U-003bf0,S-8fbcc0,2024-12-22,feature_30,15,2354,0,False
U-dee737,S-8fbcc0,2024-02-17,feature_13,8,932,0,False
U-cfc1f1,S-8fbcc0,2024-03-29,feature_8,11,5981,0,False
U-163117,S-8fbcc0,2024-07-19,feature_30,14,2878,1,False
U-cbee46,S-8fbcc0,2024-07-10,feature_31,11,2047,0,False
U-374f47,S-8fbcc0,2024-12-10,feature_33,16,1752,0,True
U-2c84fa,S-8fbcc0,2024-01-22,feature_18,10,463,1,False
U-6a696a,S-8fbcc0,2024-10-14,feature_34,9,2507,0,False
U-40a52c,S-8fbcc0,2024-12-18,feature_31,16,8057,0,False
U-67b160,S-8fbcc0,2024-01-05,feature_29,18,2766,0,False
U-0ad67c,S-8fbcc0,2024-12-14,feature_36,11,6629,0,False
U-1c70f6,S-8fbcc0,2024-07-24,feature_4,10,4276,1,False
U-f5a68c,S-8fbcc0,2024-04-16,feature_11,13,3623,0,False
U-6a5c5d,S-8fbcc0,2024-10-14,feature_13,8,2530,0,False
U-8424f3,S-8fbcc0,2024-11-07,feature_14,6,3307,0,False
U-051519,S-8fbcc0,2024-03-18,feature_29,12,1020,0,False
U-33759c,S-8fbcc0,2024-12-19,feature_35,13,2316,0,False
U-ad5e32,S-8fbcc0,2024-09-25,feature_30,6,3425,0,False
U-4aebf8,S-8fbcc0,2024-07-21,feature_14,5,8349,0,False
U-cbe079,S-8fbcc0,2024-01-04,feature_8,14,1360,0,False
U-720fe0,S-8fbcc0,2024-12-25,feature_36,13,3737,0,False
U-473a9c,S-bb79d2,2024-03-04,feature_40,5,458,0,False
U-3d6370,S-bb79d2,2024-03-12,feature_40,5,1453,2,False
U-64c122,S-bb79d2,2024-03-06,feature_20,3,2011,2,False
U-86f3a8,S-bb79d2,2024-03-12,feature_25,6,1567,0,False
U-878240,S-bb79d2,2024-03-18,feature_20,2,1004,1,False
U-e40919,S-bb79d2,2024-03-14,feature_3,4,874,2,False
U-466d99,S-bb79d2,2024-03-13,feature_21,9,3702,0,False
U-adcc7e,S-bb79d2,2024-03-02,feature_3,4,939,2,False
U-4364d3,S-bb79d2,2024-03-05,feature_3,3,4838,0,True
U-e6139a,S-bb79d2,2024-03-11,feature_1,2,189,2,True
U-888abf,S-bb79d2,2024-03-11,feature_16,2,1085,1,False
U-d5227b,S-bb79d2,2024-03-12,feature_23,4,6808,0,False
U-655605,S-bb79d2,2024-03-17,feature_23,5,11869,1,False
U-632135,S-bb79d2,2024-03-05,feature_25,2,1730,2,False
U-2d2ded,S-bb79d2,2024-03-03,feature_23,7,923,0,False
U-0d4272,S-bb79d2,2024-03-18,feature_3,2,1320,0,False
U-0e8924,S-bb79d2,2024-03-21,feature_25,2,1776,1,False
U-72fa73,S-8c4404,2024-04-01,feature_14,9,1520,0,False
U-f279ac,S-8c4404,2023-10-14,feature_27,5,5372,3,False
U-02f8f4,S-8c4404,2023-11-16,feature_36,9,4945,1,False
U-3076c3,S-8c4404,2024-09-02,feature_25,11,208,0,False
U-1e2eee,S-8c4404,2024-01-19,feature_22,10,11031,1,False
U-fa1cd9,S-8c4404,2024-10-30,feature_25,6,1623,0,False
U-74125d,S-8c4404,2024-12-01,feature_1,10,4164,1,False
U-fdc9a3,S-8c4404,2024-06-03,feature_21,7,1482,0,True
U-c2974a,S-8c4404,2024-03-04,feature_21,11,1851,0,False
U-3ee806,S-8c4404,2024-12-09,feature_14,9,1368,0,True
U-19f63a,S-8c4404,2024-07-08,feature_10,4,9412,0,False
U-e9d47f,S-8c4404,2023-12-19,feature_27,8,2192,0,False
U-466ec9,S-8c4404,2024-10-05,feature_8,11,3694,1,False
U-f9b744,S-8c4404,2024-03-28,feature_22,15,2256,0,True
U-a84f13,S-8c4404,2024-08-15,feature_1,18,1136,4,False
U-a84d7b,S-8c4404,2023-12-06,feature_21,10,2054,0,False
U-5a7c64,S-8c4404,2023-11-04,feature_21,8,210,1,False
U-a58508,S-8c4404,2024-11-15,feature_21,5,5155,0,False
U-fe6dc7,S-8c4404,2024-01-19,feature_33,15,3819,0,False
U-c09204,S-8c4404,2023-11-08,feature_21,7,1688,1,False
U-f9ba56,S-8c4404,2024-10-13,feature_8,9,4235,0,False
U-9d57b7,S-8c4404,2024-05-29,feature_22,8,145,1,False
U-0fa52c,S-8c4404,2024-12-01,feature_25,15,2674,1,True
U-89099d,S-8c4404,2024-10-05,feature_25,8,720,0,False
U-f12656,S-8c4404,2024-08-10,feature_25,12,2561,2,False
U-745add,S-8c4404,2024-02-21,feature_8,9,988,0,False
U-74738b,S-8c4404,2024-10-16,feature_15,13,3334,2,False
U-29a609,S-8c4404,2023-10-28,feature_21,10,2742,2,True
U-872e6a,S-5f1a1c,2024-04-16,feature_36,9,5589,0,False
U-b7e0c8,S-5f1a1c,2024-06-07,feature_33,8,1066,1,False
U-c97f2b,S-5f1a1c,2024-06-08,feature_18,13,1730,1,False
U-806408,S-5f1a1c,2024-05-03,feature_33,5,1998,1,False
U-b05a50,S-5f1a1c,2024-06-11,feature_22,12,4661,0,False
U-ab383e,S-5f1a1c,2024-09-29,feature_21,15,4528,1,False
U-25a726,S-5f1a1c,2024-10-06,feature_8,14,582,2,False
U-8f23ae,S-5f1a1c,2024-05-19,feature_7,14,3732,0,False
U-34326e,S-5f1a1c,2024-09-08,feature_32,19,2633,0,False
U-2658ef,S-5f1a1c,2024-04-02,feature_33,11,2985,1,True
U-ac26d0,S-5f1a1c,2024-02-22,feature_7,14,919,1,False
U-e40e19,S-5f1a1c,2024-01-31,feature_27,11,2926,1,False
U-8556dc,S-5f1a1c,2024-08-26,feature_18,4,1772,0,False
U-49bc32,S-5f1a1c,2024-06-26,feature_27,16,1613,0,False
U-f81b9b,S-5f1a1c,2024-10-02,feature_13,10,4010,0,False
U-0aa87d,S-5f1a1c,2024-06-17,feature_27,10,11443,0,False
U-b6376c,S-5f1a1c,2024-05-05,feature_33,10,641,0,False
U-2ccf08,S-5f1a1c,2024-10-06,feature_13,13,4907,0,False
U-7fe528,S-5f1a1c,2024-04-06,feature_14,11,3888,0,False
U-a5993e,S-5f1a1c,2024-08-06,feature_13,11,1532,1,False
U-14eb6f,S-5f1a1c,2024-10-07,feature_15,14,924,0,False
U-667aa4,S-5f1a1c,2024-04-06,feature_1,13,763,1,True
U-59671a,S-5f1a1c,2024-07-18,feature_8,11,455,1,False
U-b65dd7,S-5f1a1c,2024-07-18,feature_14,14,4762,1,True
U-8a3af6,S-5f1a1c,2024-01-30,feature_10,6,783,0,False
U-b673cf,S-5f1a1c,2024-06-22,feature_25,11,2504,1,False
U-b0109e,S-5f1a1c,2024-06-17,feature_36,16,4314,1,False
U-d66618,S-76fb14,2024-11-08,feature_3,10,4074,0,False
U-9a06ca,S-76fb14,2024-08-06,feature_36,11,2319,0,False
U-3f10c5,S-76fb14,2024-07-19,feature_26,9,1720,0,False
U-4e994d,S-76fb14,2024-07-10,feature_2,16,825,0,False
U-741cac,S-76fb14,2024-09-05,feature_25,14,7069,0,False
U-6307f9,S-76fb14,2024-09-28,feature_24,18,1740,0,False
U-ce4d66,S-76fb14,2024-11-23,feature_36,9,3459,0,False
U-cc4dc7,S-76fb14,2024-09-17,feature_29,10,2405,0,False
U-d70d30,S-76fb14,2024-08-09,feature_12,19,1308,0,False
U-69895b,S-76fb14,2024-08-16,feature_28,17,5838,0,False
U-68d824,S-76fb14,2024-07-25,feature_29,13,4596,0,False
U-18d422,S-76fb14,2024-12-05,feature_36,17,5788,0,False
U-2be39b,S-76fb14,2024-07-22,feature_28,11,113,0,True
U-e274b6,S-76fb14,2024-12-03,feature_25,16,1631,0,False
U-45c25b,S-76fb14,2024-10-10,feature_36,13,2320,0,False
U-ee493a,S-76fb14,2024-10-04,feature_25,15,3501,0,False
U-72373e,S-76fb14,2024-08-20,feature_34,13,6578,0,False
U-011bfb,S-76fb14,2024-11-14,feature_6,16,412,0,False
U-929a80,S-76fb14,2024-10-27,feature_22,23,2970,0,False
U-206d1e,S-76fb14,2024-09-10,feature_21,12,3413,0,False
U-44c343,S-76fb14,2024-12-27,feature_22,13,916,0,False
U-6392b9,S-76fb14,2024-12-29,feature_18,15,1119,0,False
U-9bd595,S-76fb14,2024-10-20,feature_36,13,5731,0,False
U-8222b1,S-76fb14,2024-09-05,feature_28,12,4919,0,False
U-2f66d3,S-76fb14,2024-12-02,feature_37,11,3458,0,False
U-289040,S-76fb14,2024-09-30,feature_37,10,519,0,False
U-f3d3ce,S-76fb14,2024-08-07,feature_6,15,2947,0,False
U-a00189,S-76fb14,2024-11-06,feature_34,15,2136,0,True
U-6d8580,S-76fb14,2024-09-15,feature_13,16,1688,0,True
U-d9c772,S-76fb14,2024-10-22,feature_25,12,3076,0,False
U-dcd768,S-76fb14,2024-12-18,feature_22,14,2391,0,True
U-7cf74b,S-76fb14,2024-09-08,feature_37,15,222,0,False
U-8c5534,S-76fb14,2024-12-07,feature_27,19,1633,0,True
U-b234f0,S-76fb14,2024-07-12,feature_3,11,3351,0,False
U-0518d8,S-76fb14,2024-12-21,feature_36,15,3846,0,True
U-4e3711,S-76fb14,2024-07-16,feature_8,18,2829,0,False
U-50088a,S-76fb14,2024-10-20,feature_9,16,1495,0,False
U-dcb099,S-76fb14,2024-08-11,feature_17,13,3885,0,False
U-f2975c,S-76fb14,2024-08-01,feature_22,15,1624,0,False
U-480b1e,S-76fb14,2024-07-06,feature_12,8,1254,0,False
U-e6cc9b,S-76fb14,2024-10-16,feature_17,19,4831,0,False
U-f9f7e3,S-76fb14,2024-07-02,feature_24,9,1349,0,False
U-4025cd,S-76fb14,2024-09-17,feature_3,13,1701,0,False
U-9e7810,S-76fb14,2024-10-22,feature_11,15,1750,0,False
U-e27b9f,S-76fb14,2024-08-01,feature_13,13,2178,0,False
U-b91ff2,S-76fb14,2024-10-17,feature_18,11,1865,0,False
U-ac819f,S-76fb14,2024-12-20,feature_28,16,1657,0,False
U-226762,S-76fb14,2024-12-05,feature_12,19,2165,0,False
U-ec9a86,S-76fb14,2024-11-07,feature_8,11,3327,0,False
U-4b3c99,S-49da6b,2024-12-02,feature_16,13,7942,0,False
U-8c18f5,S-49da6b,2024-10-30,feature_2,16,12009,0,False
U-26a1ee,S-49da6b,2024-11-21,feature_37,14,2994,0,False
U-ac50e9,S-49da6b,2024-10-02,feature_36,13,4040,0,False
U-7bb88d,S-49da6b,2024-09-22,feature_6,17,4364,0,False
U-f82367,S-49da6b,2024-12-29,feature_17,7,1443,0,False
U-8ef2f1,S-49da6b,2024-07-29,feature_9,12,3187,0,False
U-e79017,S-49da6b,2024-10-03,feature_21,19,2050,0,False
U-7408de,S-49da6b,2024-07-12,feature_36,6,4456,0,False
U-f98a87,S-49da6b,2024-08-24,feature_38,15,519,0,False
U-3b66ca,S-49da6b,2024-12-05,feature_22,17,1761,0,False
U-17b3d2,S-49da6b,2024-10-07,feature_39,19,1706,0,False
U-ab35cc,S-49da6b,2024-09-12,feature_29,17,5509,0,True
U-1c4b15,S-49da6b,2024-10-20,feature_38,16,1729,0,True
U-6b8c7f,S-49da6b,2024-09-30,feature_28,7,314,0,False
U-37b057,S-49da6b,2024-09-20,feature_12,25,4059,0,True
U-518bc1,S-49da6b,2024-12-23,feature_28,17,1480,0,False
U-6a6a8b,S-49da6b,2024-11-03,feature_28,19,1055,0,False
U-ddaf30,S-49da6b,2024-11-04,feature_39,6,1533,0,False
U-84c626,S-49da6b,2024-08-11,feature_12,16,3706,0,False
U-f6d828,S-49da6b,2024-09-04,feature_18,17,5679,0,False
U-9df1f1,S-49da6b,2024-07-16,feature_29,11,2548,0,False
U-eafe77,S-49da6b,2024-12-24,feature_29,13,1173,0,True
U-715bce,S-49da6b,2024-09-03,feature_3,16,3323,0,True
U-8544ac,S-49da6b,2024-11-25,feature_26,15,1024,0,False
U-d7ae39,S-49da6b,2024-08-13,feature_39,14,2372,0,True
U-d84e29,S-49da6b,2024-12-18,feature_3,16,2846,0,False
U-f7f63a,S-49da6b,2024-09-04,feature_21,15,1343,0,False
U-d448ff,S-49da6b,2024-10-18,feature_18,11,2989,0,False
U-1839db,S-49da6b,2024-09-20,feature_21,18,1880,0,False
U-4b09a4,S-49da6b,2024-08-28,feature_12,12,2983,0,False
U-870d46,S-49da6b,2024-11-26,feature_34,11,7943,0,False
U-854853,S-49da6b,2024-11-29,feature_39,13,4129,0,False
U-e80bd1,S-49da6b,2024-08-25,feature_34,13,12696,0,False
U-1ca744,S-49da6b,2024-07-12,feature_34,14,5091,0,False
U-a345e9,S-49da6b,2024-10-19,feature_39,16,2013,0,False
U-60f067,S-49da6b,2024-11-09,feature_3,18,5426,0,False
U-8ffab7,S-49da6b,2024-09-28,feature_3,14,1119,0,False
U-5c37a9,S-49da6b,2024-09-01,feature_26,19,3497,0,False
U-40fb2e,S-49da6b,2024-10-22,feature_38,19,6022,0,False
U-26f6a2,S-49da6b,2024-09-15,feature_12,14,3385,0,False
U-dc28a0,S-49da6b,2024-10-19,feature_12,11,2361,0,False
U-7d9d5d,S-49da6b,2024-12-15,feature_22,14,5326,0,False
U-e82e3d,S-49da6b,2024-12-29,feature_27,19,875,0,False
U-615fa1,S-49da6b,2024-09-13,feature_13,15,1713,0,False
U-5959e9,S-49da6b,2024-11-23,feature_37,11,3459,0,False
U-24fa58,S-49da6b,2024-11-17,feature_16,12,826,0,False
U-644351,S-49da6b,2024-10-09,feature_25,12,1104,0,False
U-a7b2f5,S-49da6b,2024-12-14,feature_17,21,2432,0,False
U-8856b1,S-49da6b,2024-09-06,feature_27,10,1362,0,False
U-9f02e1,S-49da6b,2024-10-31,feature_39,13,401,0,True
U-46766e,S-49da6b,2024-09-03,feature_12,14,900,0,True
U-c31e39,S-49da6b,2024-08-15,feature_26,14,38,1,False
U-9d08e2,S-c18b93,2024-07-15,feature_25,15,2653,0,False
U-d79f5d,S-c18b93,2024-07-13,feature_37,15,7958,0,False
U-45dbc1,S-c18b93,2024-09-06,feature_34,20,5496,0,False
U-7db251,S-c18b93,2024-09-26,feature_6,13,1156,0,False
U-3945f6,S-c18b93,2024-12-27,feature_2,15,1911,0,False
U-c7cb33,S-c18b93,2024-08-10,feature_9,15,3016,0,False
U-99ce00,S-c18b93,2024-07-30,feature_25,16,6160,0,False
U-3161bd,S-c18b93,2024-10-11,feature_18,11,760,0,False
U-33a084,S-c18b93,2024-11-02,feature_25,21,5450,0,False
U-abcd0c,S-c18b93,2024-11-18,feature_38,11,4863,0,False
U-67e4bb,S-c18b93,2024-08-13,feature_22,16,1570,0,False
U-9d4057,S-c18b93,2024-09-21,feature_24,15,1673,0,False
U-e5796c,S-c18b93,2024-08-13,feature_29,16,2297,0,False
U-07a1ed,S-c18b93,2024-11-02,feature_9,14,1428,0,False
U-a1063f,S-c18b93,2024-09-13,feature_25,15,4741,0,False
U-1cee95,S-c18b93,2024-12-21,feature_34,14,1755,0,False
U-23d464,S-c18b93,2024-11-12,feature_6,17,2530,0,False
U-fb5f62,S-c18b93,2024-08-21,feature_18,14,4161,0,False
U-4734fe,S-c18b93,2024-12-27,feature_3,12,1219,0,False
U-b06f55,S-c18b93,2024-07-08,feature_34,14,2469,0,False
U-a8cfa9,S-c18b93,2024-08-12,feature_27,12,2950,0,False
U-0f2d4e,S-c18b93,2024-09-23,feature_8,17,6287,0,False
U-01d97a,S-c18b93,2024-07-06,feature_18,18,3383,0,False
U-3a10a4,S-c18b93,2024-12-08,feature_3,11,2823,0,False
U-87683d,S-c18b93,2024-07-19,feature_9,13,2536,0,False
U-3cb995,S-c18b93,2024-11-26,feature_39,19,796,0,False
U-851f35,S-c18b93,2024-11-07,feature_16,17,1353,0,False
U-aaee0a,S-c18b93,2024-11-12,feature_16,14,1017,0,True
U-0fcda2,S-c18b93,2024-09-25,feature_2,16,2672,0,True
U-a11e14,S-c18b93,2024-12-01,feature_24,10,4343,0,False
U-3c00d2,S-c18b93,2024-11-16,feature_26,22,1772,0,False
U-ece57a,S-c18b93,2024-07-09,feature_34,12,2450,0,False
U-ee8656,S-c18b93,2024-07-21,feature_22,13,2165,0,False
U-c33586,S-c18b93,2024-08-18,feature_12,10,5475,0,False
U-699f60,S-c18b93,2024-10-30,feature_8,23,1647,0,False
U-90dcdd,S-c18b93,2024-09-19,feature_12,12,1253,0,True
U-44a140,S-c18b93,2024-08-14,feature_25,17,4766,0,True
U-f8395d,S-c18b93,2024-07-25,feature_3,15,6131,0,False
U-d162f7,S-c18b93,2024-09-16,feature_12,15,1634,0,True
U-d490d4,S-c18b93,2024-08-08,feature_21,10,1255,0,False
U-31e036,S-c18b93,2024-12-14,feature_8,13,1461,0,False
U-f304f1,S-c18b93,2024-12-03,feature_8,14,6014,0,False
U-621626,S-c18b93,2024-08-05,feature_27,10,638,0,False
U-01fd09,S-c18b93,2024-11-18,feature_39,20,1250,0,False
U-620786,S-c18b93,2024-12-24,feature_37,12,117,0,False
U-84ff8c,S-c18b93,2024-07-20,feature_6,6,1463,0,True
U-82067c,S-c18b93,2024-12-29,feature_17,20,5954,0,False
U-e920e7,S-c18b93,2024-08-29,feature_24,15,3937,0,True
U-4099da,S-c18b93,2024-11-29,feature_34,21,2173,0,False
U-caad9c,S-c18b93,2024-08-31,feature_6,12,1221,0,False
U-7dcea3,S-c18b93,2024-09-17,feature_39,18,3485,0,False
U-5aa953,S-c18b93,2024-07-03,feature_38,20,5003,0,False
U-982e21,S-c18b93,2024-12-04,feature_21,9,1853,0,False
U-462d4f,S-c18b93,2024-10-17,feature_29,14,1403,0,False
U-e1c93a,S-c18b93,2024-09-02,feature_11,15,1094,0,False
U-152422,S-c18b93,2024-07-25,feature_11,19,5448,0,True
U-3d29b7,S-c18b93,2024-10-26,feature_39,15,9646,0,False
U-fc02a7,S-c18b93,2024-11-27,feature_17,11,3699,0,False
U-0608b0,S-c18b93,2024-12-22,feature_29,13,407,0,False
U-0ad4b1,S-c18b93,2024-10-01,feature_24,13,938,0,False
U-f825f6,S-c18b93,2024-08-01,feature_8,11,1634,0,False
U-dc0585,S-c18b93,2024-08-30,feature_24,15,3694,0,False
U-d224fb,S-c18b93,2024-12-19,feature_25,13,1804,0,False
U-e00228,S-c18b93,2024-11-18,feature_18,19,2075,0,False
U-8c7e95,S-c18b93,2024-07-12,feature_39,15,3483,0,False
U-9adec2,S-c18b93,2024-12-19,feature_3,13,862,0,False
U-c05ae3,S-c18b93,2024-08-30,feature_29,11,2176,0,False
U-851ede,S-c18b93,2024-10-11,feature_12,13,8727,0,False
U-5bd2ca,S-c18b93,2024-11-02,feature_26,13,1693,0,False
U-1e5c9a,S-c18b93,2024-09-10,feature_9,11,2104,0,True
U-3df95f,S-c18b93,2024-10-23,feature_12,11,10659,0,False
U-4d67a6,S-c18b93,2024-07-03,feature_16,21,1728,0,False
U-6cd97e,S-245e9d,2024-11-01,feature_14,2,2132,0,True
U-0046c4,S-245e9d,2024-09-17,feature_26,8,5969,0,False
U-8a59e8,S-245e9d,2024-12-23,feature_5,12,3147,1,False
U-3aec23,S-245e9d,2024-10-14,feature_21,12,2171,0,True
U-823f6e,S-245e9d,2024-09-27,feature_28,11,2092,1,False
U-d11d50,S-245e9d,2024-11-19,feature_12,12,2331,0,False
U-257385,S-245e9d,2024-12-14,feature_25,11,372,0,False
U-e28e74,S-245e9d,2024-11-07,feature_24,7,2017,0,False
U-ff53c7,S-245e9d,2024-12-18,feature_40,6,786,1,False
U-3126b3,S-245e9d,2024-12-23,feature_14,8,855,1,True
U-f2ed62,S-245e9d,2024-08-18,feature_21,13,2289,0,False
U-997376,S-245e9d,2024-09-29,feature_34,12,2200,0,True
U-0af85b,S-245e9d,2024-09-24,feature_8,13,1141,1,False
U-346ae3,S-245e9d,2024-10-25,feature_40,7,305,1,False
U-fd4842,S-245e9d,2024-09-02,feature_5,11,5707,0,False
U-7a53d9,S-245e9d,2024-09-19,feature_21,8,584,0,False
U-ca3bcc,S-245e9d,2024-11-19,feature_14,12,4193,0,False
U-029e22,S-245e9d,2024-10-23,feature_6,7,4428,1,False
U-29e4da,S-245e9d,2024-09-03,feature_24,5,1176,1,False
U-cd5402,S-245e9d,2024-09-22,feature_14,12,5978,1,True
U-a89749,S-245e9d,2024-10-21,feature_14,14,1287,0,False
U-956dbb,S-245e9d,2024-10-11,feature_26,13,3870,0,False
U-df46dd,S-245e9d,2024-12-19,feature_34,14,4521,0,False
U-38155a,S-245e9d,2024-08-16,feature_26,8,1990,1,False
U-bb11eb,S-245e9d,2024-10-09,feature_21,9,4186,0,False
U-d82f82,S-245e9d,2024-09-02,feature_21,9,2338,1,False
U-7c6961,S-245e9d,2024-12-16,feature_14,13,2617,1,False
U-94e9f6,S-245e9d,2024-11-29,feature_40,16,972,0,False
U-9b54ce,S-0c396d,2024-11-07,feature_24,7,4855,0,False
U-fbe48e,S-0c396d,2024-09-20,feature_28,11,1809,3,False
U-93da14,S-0c396d,2024-10-31,feature_14,14,1942,0,False
U-1e8674,S-0c396d,2024-10-30,feature_8,10,3325,0,True
U-e7a7ec,S-0c396d,2024-11-18,feature_34,14,450,2,False
U-bdfdc7,S-0c396d,2024-10-24,feature_8,11,5870,4,False
U-167b82,S-0c396d,2024-11-09,feature_12,12,1322,0,False
U-3577e6,S-0c396d,2024-11-19,feature_17,10,4363,0,False
U-9e78ba,S-0c396d,2024-12-05,feature_21,13,2371,1,True
U-320c11,S-0c396d,2024-10-29,feature_26,16,2252,0,False
U-84bb99,S-0c396d,2024-12-20,feature_21,19,2795,0,False
U-8f5c11,S-0c396d,2024-10-25,feature_24,12,5595,1,False
U-59b486,S-0c396d,2024-10-16,feature_24,16,1242,1,False
U-4c253e,S-0c396d,2024-10-06,feature_26,12,3336,2,False
U-0b4ce2,S-0c396d,2024-09-27,feature_5,13,1450,0,False
U-86e016,S-0c396d,2024-11-30,feature_8,14,1227,0,True
U-932b1d,S-0c396d,2024-12-21,feature_28,15,4204,1,False
U-a584e9,S-0c396d,2024-10-03,feature_5,16,2213,0,False
U-899448,S-0c396d,2024-10-10,feature_6,13,2183,2,True
U-d3d1c9,S-0c396d,2024-11-02,feature_6,6,3620,0,True
U-40c87f,S-0c396d,2024-10-23,feature_28,7,6238,0,False
U-04351f,S-0c396d,2024-09-18,feature_17,10,5754,1,True
U-b5a45b,S-0c396d,2024-09-24,feature_5,7,1819,2,True
U-45affa,S-0c396d,2024-10-06,feature_12,10,4094,0,False
U-b10d1e,S-0c396d,2024-12-29,feature_12,13,4765,0,False
U-e8d0f6,S-0c396d,2024-10-08,feature_14,13,680,1,False
U-9461ab,S-0c396d,2024-11-10,feature_34,6,2230,0,False
U-c07447,S-0c396d,2024-11-26,feature_17,5,3760,0,False
U-f8be4a,S-0c396d,2024-12-10,feature_8,11,4249,0,False
U-d1b84a,S-0c396d,2024-11-25,feature_34,11,1562,0,False
U-389d5e,S-a78bb9,2024-09-03,feature_8,11,2909,2,False
U-278ecf,S-a78bb9,2024-10-18,feature_28,16,3940,0,False
U-863a19,S-a78bb9,2024-10-03,feature_21,12,1583,1,False
U-95d14e,S-a78bb9,2024-10-22,feature_12,10,4156,2,False
U-e112d0,S-a78bb9,2024-12-21,feature_12,9,690,1,False
U-187a0a,S-a78bb9,2024-11-10,feature_8,12,1256,1,False
U-012859,S-a78bb9,2024-11-07,feature_5,12,3738,0,False
U-254f7d,S-a78bb9,2024-09-14,feature_17,12,1895,0,False
U-a82ffa,S-a78bb9,2024-12-09,feature_24,16,5453,1,False
U-185817,S-a78bb9,2024-10-03,feature_21,10,1188,2,False
U-fd984d,S-a78bb9,2024-09-11,feature_34,8,4815,0,False
U-b32549,S-a78bb9,2024-11-01,feature_8,8,1015,0,False
U-0cf37e,S-a78bb9,2024-11-26,feature_26,10,357,0,False
U-d03cc8,S-a78bb9,2024-12-17,feature_12,13,2573,0,False
U-0454f4,S-a78bb9,2024-09-02,feature_5,14,2259,1,True
U-a276bd,S-a78bb9,2024-12-18,feature_40,13,1741,1,False
U-66f15f,S-a78bb9,2024-10-20,feature_5,14,1118,0,False
U-73dcf7,S-a78bb9,2024-12-10,feature_17,16,3509,0,False
U-769554,S-bc05e5,2024-05-06,feature_24,11,1375,0,False
U-c97d28,S-bc05e5,2024-03-04,feature_24,11,1278,0,False
U-e8f390,S-bc05e5,2024-11-02,feature_13,17,3550,0,True
U-0238f8,S-bc05e5,2024-03-18,feature_6,10,2153,0,False
U-0f2303,S-bc05e5,2024-11-17,feature_23,13,2824,0,False
U-371d8b,S-bc05e5,2024-10-30,feature_13,10,1671,0,False
U-0eef54,S-bc05e5,2024-10-16,feature_1,11,1637,0,False
U-8b3ed9,S-bc05e5,2024-06-08,feature_10,10,5431,0,False
U-db0247,S-bc05e5,2024-12-29,feature_4,19,2497,0,False
U-1d17df,S-bc05e5,2024-09-15,feature_7,14,2672,0,False
U-6a54b8,S-bc05e5,2023-11-13,feature_24,13,4246,1,False
U-7827d9,S-bc05e5,2024-07-11,feature_12,11,1238,0,False
U-4fb801,S-bc05e5,2023-11-19,feature_29,12,924,0,False
U-8e5d65,S-bc05e5,2023-10-16,feature_27,14,1600,0,False
U-0b8792,S-bc05e5,2024-05-07,feature_10,10,1077,0,False
U-56db68,S-bc05e5,2024-03-15,feature_23,15,2511,0,False
U-fd5a7d,S-bc05e5,2024-01-22,feature_26,12,794,0,False
U-a785ac,S-bc05e5,2023-12-22,feature_29,17,948,0,False
U-79d11d,S-bc05e5,2024-03-11,feature_4,9,2865,0,False
U-60fae3,S-bc05e5,2024-08-24,feature_7,14,1946,0,False
U-1d2755,S-bc05e5,2024-03-12,feature_27,20,1144,0,True
U-f9d5ef,S-bc05e5,2023-12-08,feature_32,12,6500,0,False
U-314b73,S-bc05e5,2024-05-12,feature_32,16,631,0,False
U-f2f03c,S-bc05e5,2024-08-12,feature_12,11,746,0,False
U-20bf73,S-bc05e5,2023-08-17,feature_6,11,2330,0,False
U-8905f2,S-bc05e5,2024-03-15,feature_4,19,351,0,False
U-1ec348,S-bc05e5,2024-05-13,feature_4,13,3915,0,False
U-aaa017,S-bc05e5,2024-07-04,feature_1,8,1508,0,False
U-554f6e,S-bc05e5,2024-03-22,feature_37,8,812,0,False
U-07818c,S-bc05e5,2024-08-30,feature_10,19,4048,0,False
U-f8e59d,S-bc05e5,2024-11-18,feature_18,11,1398,0,False
U-199257,S-bc05e5,2024-08-20,feature_40,16,232,0,False
U-546431,S-bc05e5,2024-05-10,feature_7,16,854,0,False
