ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-802876,A-90a8c8,2024-11-16 16:05:00,2024-11-18 07:46:49,39.7,low,71,,False
T-923e39,A-02cd81,2024-06-09 20:54:00,2024-06-10 17:03:14,20.2,high,75,,False
T-2bdf2f,A-02cd81,2024-06-05 12:47:00,2024-06-07 16:36:26,51.8,medium,45,,False
T-10d370,A-02cd81,2024-04-11 10:02:00,2024-04-12 19:26:22,33.4,medium,128,,False
T-49710c,A-02cd81,2024-04-20 07:01:00,2024-04-22 10:43:52,51.7,high,77,,False
T-af80a9,A-02cd81,2024-04-14 19:46:00,2024-04-15 02:42:14,6.9,medium,24,,False
T-2d2624,A-02cd81,2024-04-29 17:54:00,2024-04-30 15:07:12,21.2,low,38,4.0,False
T-9c9823,A-02cd81,2024-05-06 18:15:00,2024-05-07 18:52:03,24.6,medium,70,3.0,False
T-809196,A-eafc6e,2023-09-05 13:32:00,2023-09-06 06:02:31,16.5,medium,146,3.0,True
T-be8dd4,A-eafc6e,2023-10-10 18:17:00,2023-10-13 00:29:50,54.2,medium,23,5.0,False
T-5f95be,A-eafc6e,2024-07-29 16:24:00,2024-07-31 15:18:36,46.9,low,26,5.0,False
T-12bf01,A-eafc6e,2024-03-31 07:59:00,2024-04-01 07:50:43,23.9,urgent,42,4.0,True
T-9af4ba,A-eafc6e,2024-01-13 13:39:00,2024-01-16 02:09:59,60.5,urgent,140,,False
T-7654f9,A-6a4e2d,2024-12-15 10:53:00,2024-12-15 14:55:33,4.0,medium,94,3.0,False
T-85a51d,A-6a4e2d,2023-10-31 13:36:00,2023-11-01 14:07:43,24.5,medium,24,4.0,True
T-0ec0f9,A-e89151,2023-11-29 12:01:00,2023-11-30 05:03:47,17.0,low,163,4.0,False
T-18eedf,A-e89151,2024-07-12 12:44:00,2024-07-13 17:06:36,28.4,urgent,157,,False
T-c97fc0,A-e89151,2024-05-11 14:20:00,2024-05-11 23:23:00,9.1,low,120,4.0,False
T-73625d,A-e89151,2024-01-25 19:35:00,2024-01-26 06:17:08,10.7,low,8,,False
T-2aa2de,A-e89151,2024-09-13 12:52:00,2024-09-16 12:52:00,72.0,high,112,,False
T-125364,A-e89151,2024-03-02 09:06:00,2024-03-04 12:07:12,51.0,urgent,111,,False
T-2088e0,A-592832,2024-12-01 14:41:00,2024-12-02 07:12:18,16.5,low,30,5.0,False
T-1c05a4,A-592832,2024-12-20 08:09:00,2024-12-20 18:39:51,10.5,low,111,,True
T-aecc7e,A-592832,2024-12-18 17:08:00,2024-12-19 01:53:09,8.8,medium,95,4.0,False
T-b2c0e8,A-592832,2024-10-30 17:14:00,2024-11-01 00:50:00,31.6,medium,98,,False
T-ae2c77,A-eb1312,2024-09-18 08:23:00,2024-09-19 05:11:01,20.8,low,65,3.0,False
T-f32fdf,A-eb1312,2024-10-09 16:44:00,2024-10-10 10:42:15,18.0,urgent,76,5.0,False
T-d19354,A-eb1312,2024-12-02 15:12:00,2024-12-03 02:49:25,11.6,low,47,,False
T-c4bc1b,A-39b19f,2024-07-11 19:47:00,2024-07-12 19:55:05,24.1,medium,11,5.0,False
T-427cb3,A-39b19f,2024-01-14 13:56:00,2024-01-15 05:24:27,15.5,low,51,3.0,False
T-400ba9,A-39b19f,2023-10-18 10:32:00,2023-10-19 00:41:02,14.2,low,31,,False
T-cb30e7,A-7641d3,2024-03-07 12:42:00,2024-03-08 08:06:46,19.4,low,12,5.0,False
T-db0ead,A-0158bb,2024-10-16 14:47:00,2024-10-19 14:47:00,72.0,low,77,3.0,False
T-5ca060,A-0158bb,2024-09-02 11:32:00,2024-09-03 01:39:58,14.1,medium,73,3.0,False
T-b72e3b,A-0158bb,2024-07-17 13:28:00,2024-07-18 14:37:31,25.2,urgent,60,,False
T-ef63d8,A-0158bb,2024-11-15 18:56:00,2024-11-16 02:43:51,7.8,high,148,,False
T-c5d5f7,A-0158bb,2024-08-05 17:54:00,2024-08-06 12:08:51,18.2,high,84,2.0,False
T-27e622,A-0158bb,2024-08-22 19:46:00,2024-08-25 02:16:27,54.5,medium,53,3.0,False
T-5ab866,A-0158bb,2024-09-10 16:44:00,2024-09-13 02:01:33,57.3,medium,120,3.0,True
T-c1ec72,A-0158bb,2024-07-18 19:28:00,2024-07-20 15:14:34,43.8,medium,69,,False
T-8690b5,A-0158bb,2024-07-08 11:20:00,2024-07-11 11:20:00,72.0,low,80,,False
T-f24d34,A-0158bb,2024-10-23 08:39:00,2024-10-25 02:14:04,41.6,low,30,3.0,False
T-680bfa,A-72799b,2024-04-30 19:28:00,2024-05-01 07:53:47,12.4,medium,76,,False
T-411f74,A-72799b,2024-11-12 18:50:00,2024-11-14 00:20:46,29.5,high,75,,False
T-6549fa,A-72799b,2024-10-16 09:28:00,2024-10-16 21:23:09,11.9,low,61,5.0,False
T-41d1e8,A-72799b,2024-05-18 08:18:00,2024-05-20 00:51:51,40.6,low,41,,False
T-202278,A-96bbc6,2024-10-01 15:01:00,2024-10-03 21:13:07,54.2,medium,108,4.0,False
T-8273c7,A-96bbc6,2024-05-11 20:08:00,2024-05-14 01:31:01,53.4,urgent,122,3.0,False
T-b5327a,A-96bbc6,2024-10-12 16:08:00,2024-10-14 08:36:07,40.5,high,70,3.0,False
T-66662b,A-96bbc6,2024-08-20 07:44:00,2024-08-21 13:41:09,30.0,low,68,2.0,False
T-549cd5,A-96bbc6,2024-08-21 15:47:00,2024-08-23 00:45:00,33.0,urgent,28,,False
T-fea0a9,A-756192,2023-06-14 11:43:00,2023-06-15 23:22:01,35.7,low,96,2.0,False
T-ad0205,A-756192,2023-06-20 17:38:00,2023-06-22 11:49:11,42.2,urgent,161,1.0,True
T-eeba23,A-756192,2023-09-08 20:15:00,2023-09-11 20:15:00,72.0,high,180,,True
T-06f37e,A-756192,2023-09-06 17:27:00,2023-09-09 17:27:00,72.0,urgent,108,,False
T-eca80b,A-756192,2023-09-09 10:57:00,2023-09-10 19:45:23,32.8,low,48,2.0,True
T-4c1d50,A-756192,2023-09-28 20:18:00,2023-10-01 20:18:00,72.0,medium,149,2.0,False
T-41cfa4,A-756192,2023-08-10 11:02:00,2023-08-13 11:02:00,72.0,high,148,1.0,True
T-50234d,A-756192,2023-07-25 11:23:00,2023-07-28 10:02:19,70.7,medium,91,,True
T-77ddb6,A-756192,2023-09-02 10:05:00,2023-09-04 10:07:10,48.0,medium,157,,False
T-7a7504,A-756192,2023-08-22 18:09:00,2023-08-25 15:02:55,68.9,urgent,180,2.0,False
T-6358b2,A-756192,2023-08-21 16:59:00,2023-08-24 16:56:06,72.0,urgent,43,,True
T-0327a4,A-e08cd3,2024-12-10 16:49:00,2024-12-12 11:59:19,43.2,urgent,16,3.0,False
T-6dd39a,A-e08cd3,2024-12-24 07:34:00,2024-12-26 02:41:22,43.1,medium,95,4.0,False
T-9179e1,A-e08cd3,2024-11-17 09:15:00,2024-11-18 14:28:13,29.2,urgent,78,4.0,False
T-49ebf3,A-e08cd3,2024-09-21 20:01:00,2024-09-22 12:14:02,16.2,low,75,4.0,False
T-eba2f1,A-e08cd3,2024-10-05 14:18:00,2024-10-07 00:26:22,34.1,medium,109,2.0,False
T-90d040,A-8145a0,2024-02-17 08:09:00,2024-02-18 05:34:04,21.4,low,53,,False
T-9d798e,A-8145a0,2024-04-04 13:52:00,2024-04-07 13:52:00,72.0,high,39,,False
T-7c8dfc,A-8145a0,2024-03-20 19:03:00,2024-03-22 23:36:25,52.6,urgent,168,,False
T-1f8d56,A-8145a0,2023-06-21 07:23:00,2023-06-22 05:33:36,22.2,medium,111,,False
T-f9fcc6,A-8145a0,2023-08-06 20:43:00,2023-08-09 14:17:00,65.6,medium,51,3.0,False
T-d1bf8b,A-8145a0,2024-05-18 17:07:00,2024-05-19 11:27:02,18.3,urgent,66,4.0,False
T-1bed55,A-8145a0,2023-09-15 18:01:00,2023-09-16 05:13:56,11.2,urgent,94,3.0,False
T-23bb97,A-8145a0,2023-07-09 11:38:00,2023-07-12 11:38:00,72.0,medium,74,,False
T-dd7e09,A-8145a0,2024-02-21 13:08:00,2024-02-22 09:11:23,20.1,high,128,,False
T-388dc7,A-c1e51e,2024-12-01 14:02:00,2024-12-04 14:02:00,72.0,high,180,2.0,False
T-a13727,A-c1e51e,2024-10-29 10:27:00,2024-10-31 01:02:24,38.6,low,127,,False
T-817473,A-c1e51e,2024-10-29 11:54:00,2024-10-30 06:29:55,18.6,high,180,1.0,False
T-244303,A-c1e51e,2024-11-13 14:09:00,2024-11-13 22:11:59,8.0,medium,109,3.0,True
T-fa04ae,A-c1e51e,2024-12-14 16:32:00,2024-12-16 20:42:39,52.2,medium,24,,False
T-6f5055,A-c1e51e,2024-11-16 20:09:00,2024-11-19 20:09:00,72.0,high,80,,True
T-e79739,A-db5e9e,2024-11-23 09:50:00,2024-11-24 00:38:38,14.8,urgent,32,,False
T-fdaa44,A-db5e9e,2024-12-17 13:13:00,2024-12-20 12:55:55,71.7,low,91,,False
T-6aea90,A-700ade,2024-12-30 09:05:00,2024-12-31 11:06:19,26.0,high,29,4.0,True
T-b8a893,A-700ade,2024-11-27 17:21:00,2024-11-28 12:01:24,18.7,medium,118,,False
T-7e0d59,A-700ade,2024-11-25 09:57:00,2024-11-26 01:29:10,15.5,medium,43,,False
T-652461,A-700ade,2024-11-04 09:16:00,2024-11-05 00:34:38,15.3,low,47,3.0,False
T-2bfad9,A-19b2c8,2024-05-10 16:59:00,2024-05-11 11:33:41,18.6,low,47,4.0,False
T-36b9ea,A-19b2c8,2024-12-22 09:10:00,2024-12-23 04:48:46,19.6,high,123,5.0,False
T-82f7c3,A-19b2c8,2024-01-12 09:25:00,2024-01-12 20:35:12,11.2,low,20,4.0,False
T-325e6c,A-bb3bd4,2024-12-15 15:30:00,2024-12-16 19:37:47,28.1,urgent,105,1.0,False
T-d532d3,A-bb3bd4,2024-07-16 19:35:00,2024-07-17 12:38:52,17.1,medium,113,,True
T-ebac8b,A-bb3bd4,2024-03-04 09:19:00,2024-03-07 09:19:00,72.0,high,100,3.0,True
T-bf2532,A-bb3bd4,2024-11-20 10:06:00,2024-11-23 09:07:55,71.0,urgent,166,3.0,False
T-e8a3f9,A-bb3bd4,2024-02-14 08:51:00,2024-02-16 21:13:18,60.4,low,180,1.0,False
T-e98e5d,A-bb3bd4,2024-03-30 07:41:00,2024-03-31 01:55:34,18.2,urgent,91,3.0,True
T-391c63,A-bb3bd4,2024-12-23 07:25:00,2024-12-24 13:35:52,30.2,urgent,50,,False
T-8c2172,A-1e50e0,2024-01-04 14:01:00,2024-01-05 22:29:47,32.5,medium,28,,False
T-92d3bc,A-1e50e0,2023-12-21 18:05:00,2023-12-22 21:23:58,27.3,high,74,5.0,False
T-c9277d,A-1e50e0,2023-06-09 07:18:00,2023-06-09 11:50:18,4.5,medium,80,,False
T-ccc5c0,A-1e50e0,2023-07-05 11:47:00,2023-07-07 05:22:43,41.6,low,97,,False
T-fdd886,A-7c6b6b,2024-12-04 13:17:00,2024-12-06 12:49:06,47.5,medium,118,3.0,False
T-4051f4,A-7c6b6b,2024-12-24 19:50:00,2024-12-25 15:16:11,19.4,low,90,,False
T-bc5565,A-7c6b6b,2024-12-07 20:53:00,2024-12-10 07:44:11,58.9,high,98,,False
T-c29660,A-7c6b6b,2024-12-24 19:31:00,2024-12-26 03:36:45,32.1,urgent,180,,True
T-c0f2e2,A-7c6b6b,2024-12-22 17:59:00,2024-12-24 04:32:57,34.6,urgent,180,2.0,False
T-60c1e4,A-7c6b6b,2024-11-30 16:03:00,2024-12-02 06:00:30,38.0,low,172,4.0,False
T-bdcabc,A-7c6b6b,2024-12-21 11:14:00,2024-12-24 04:12:56,65.0,medium,75,,True
T-4d94a9,A-0a62f5,2024-12-12 17:36:00,2024-12-14 10:43:40,41.1,urgent,45,3.0,False
T-3936c6,A-0a62f5,2024-12-21 08:46:00,2024-12-22 12:48:10,28.0,urgent,116,4.0,False
T-b7af19,A-e693b6,2023-09-12 17:27:00,2023-09-13 18:24:33,25.0,urgent,117,4.0,False
T-00b7df,A-e693b6,2024-09-14 18:19:00,2024-09-15 07:22:51,13.1,urgent,54,2.0,False
T-52b9e1,A-e693b6,2023-06-03 16:09:00,2023-06-05 10:15:19,42.1,low,104,,False
T-da204d,A-e693b6,2024-08-28 18:06:00,2024-08-31 07:29:14,61.4,low,84,3.0,False
T-450d88,A-e693b6,2024-05-14 12:35:00,2024-05-17 12:35:00,72.0,low,89,,True
T-671f1e,A-cab532,2023-07-08 19:32:00,2023-07-11 07:40:43,60.1,low,124,,False
T-45293d,A-3f9cc0,2024-08-29 11:08:00,2024-08-30 04:44:44,17.6,medium,46,4.0,False
T-f7c176,A-922109,2024-04-11 13:47:00,2024-04-13 08:03:47,42.3,urgent,66,,False
T-3360cb,A-922109,2024-05-22 13:39:00,2024-05-25 09:53:48,68.2,urgent,158,4.0,True
T-22e233,A-922109,2024-04-13 18:56:00,2024-04-16 13:05:07,66.2,medium,98,,False
T-f33d98,A-922109,2024-03-14 12:46:00,2024-03-17 12:46:00,72.0,urgent,13,,True
T-41918d,A-a09355,2024-11-01 14:50:00,2024-11-02 09:37:16,18.8,urgent,24,,True
T-1f47af,A-a09355,2024-11-18 17:21:00,2024-11-19 18:07:53,24.8,urgent,15,,False
T-ef990e,A-a09355,2024-10-15 16:08:00,2024-10-17 13:31:03,45.4,high,83,,False
T-12e405,A-a09355,2024-11-12 16:17:00,2024-11-13 14:44:25,22.5,low,180,3.0,False
T-44999d,A-a09355,2024-12-02 08:51:00,2024-12-04 16:11:37,55.3,urgent,14,3.0,False
T-9ad606,A-a09355,2024-10-02 15:17:00,2024-10-05 15:17:00,72.0,low,99,,False
T-62181c,A-751bd4,2024-07-20 07:35:00,2024-07-22 10:23:32,50.8,medium,64,2.0,False
T-aed3f1,A-751bd4,2024-10-14 18:08:00,2024-10-17 18:08:00,72.0,urgent,180,2.0,False
T-4fb3c4,A-751bd4,2024-07-30 09:28:00,2024-07-31 15:38:39,30.2,medium,82,1.0,False
T-c7de84,A-751bd4,2024-11-01 07:30:00,2024-11-02 18:06:30,34.6,low,71,2.0,True
T-c5cdf1,A-751bd4,2024-08-02 18:19:00,2024-08-04 17:56:13,47.6,high,180,3.0,False
T-28830d,A-751bd4,2024-09-17 13:04:00,2024-09-20 04:50:16,63.8,urgent,78,,False
T-7d40bb,A-751bd4,2024-10-06 13:37:00,2024-10-07 21:47:13,32.2,urgent,179,,False
T-1ecbf3,A-751bd4,2024-09-24 07:33:00,2024-09-26 15:17:32,55.7,urgent,180,3.0,False
T-5557dc,A-751bd4,2024-10-22 09:09:00,2024-10-25 09:09:00,72.0,low,55,,False
T-43f100,A-751bd4,2024-08-03 16:56:00,2024-08-04 20:25:01,27.5,medium,61,2.0,False
T-3bd448,A-7df7a7,2023-12-21 11:08:00,2023-12-22 08:58:31,21.8,low,42,2.0,False
T-6beadb,A-7df7a7,2023-11-12 08:17:00,2023-11-13 16:19:02,32.0,medium,107,,False
T-9bc7a5,A-7df7a7,2023-10-23 07:33:00,2023-10-24 16:09:57,32.6,low,117,5.0,False
T-18792b,A-7df7a7,2023-07-19 17:51:00,2023-07-21 08:49:03,39.0,low,134,4.0,False
T-022b5d,A-309e54,2024-12-27 19:41:00,2024-12-28 05:35:01,9.9,low,97,,False
T-0b04e5,A-c58f49,2024-09-13 13:59:00,2024-09-14 20:57:16,31.0,high,70,3.0,False
T-4e3c24,A-c58f49,2024-12-10 13:02:00,2024-12-12 02:26:28,37.4,medium,168,3.0,False
T-046729,A-c58f49,2024-10-07 08:41:00,2024-10-08 11:45:20,27.1,urgent,32,2.0,False
T-7b18e1,A-c58f49,2024-12-10 14:44:00,2024-12-11 19:23:04,28.7,low,26,5.0,False
T-f444a7,A-c58f49,2024-11-05 12:33:00,2024-11-06 21:22:00,32.8,low,54,,False
T-df0dad,A-6e7827,2024-02-22 13:40:00,2024-02-22 22:13:19,8.6,low,57,3.0,False
T-4295ee,A-6e7827,2023-05-01 12:36:00,2023-05-02 00:24:56,11.8,low,89,,False
T-cf9913,A-6e7827,2023-06-01 09:23:00,2023-06-02 08:51:48,23.5,medium,29,3.0,False
T-f35b53,A-6e7827,2023-05-28 20:41:00,2023-05-30 09:40:49,37.0,medium,100,5.0,False
T-2aefe8,A-4bfa33,2024-12-14 12:49:00,2024-12-15 02:53:05,14.1,low,114,,False
T-f5be43,A-4bfa33,2024-12-26 17:07:00,2024-12-28 04:51:27,35.7,medium,88,4.0,False
T-c8d913,A-a1b80b,2024-04-05 11:49:00,2024-04-05 14:25:05,2.6,urgent,72,,False
T-370ca1,A-a1b80b,2023-12-29 17:28:00,2023-12-30 11:13:20,17.8,high,64,5.0,False
T-326eba,A-a1b80b,2024-10-07 19:47:00,2024-10-08 21:10:51,25.4,high,91,4.0,False
T-4fd6a6,A-a1b80b,2024-11-13 11:13:00,2024-11-14 05:58:22,18.8,urgent,55,3.0,False
T-c0d359,A-d62e02,2024-09-02 20:33:00,2024-09-03 15:45:33,19.2,medium,75,,False
T-5e14e5,A-d62e02,2024-11-28 12:00:00,2024-12-01 05:31:20,65.5,high,65,3.0,False
T-88b64f,A-d62e02,2024-10-02 19:51:00,2024-10-03 15:33:11,19.7,urgent,90,,False
T-91881f,A-d62e02,2024-12-13 10:25:00,2024-12-14 19:27:14,33.0,medium,52,,False
T-d3e2ef,A-bb1486,2024-11-10 18:57:00,2024-11-12 13:36:28,42.7,urgent,15,3.0,False
T-7d2209,A-bb1486,2024-12-30 09:13:00,2024-12-31 14:09:33,28.9,low,85,5.0,False
T-95ad3f,A-a33200,2024-10-15 07:12:00,2024-10-16 11:21:37,28.2,low,42,3.0,False
T-f30340,A-a33200,2024-10-28 16:33:00,2024-10-29 12:37:33,20.1,urgent,112,3.0,False
T-9986cf,A-a33200,2024-10-05 20:12:00,2024-10-06 08:05:10,11.9,low,114,,False
T-fd695d,A-c16cf7,2024-11-09 18:18:00,2024-11-12 18:18:00,72.0,low,154,2.0,False
T-ff3389,A-c16cf7,2024-10-17 07:55:00,2024-10-20 07:55:00,72.0,low,76,2.0,True
T-09f584,A-c16cf7,2024-11-16 14:45:00,2024-11-17 22:45:58,32.0,medium,32,1.0,False
T-7ee064,A-c16cf7,2024-11-20 20:09:00,2024-11-23 01:08:54,53.0,low,180,2.0,False
T-4098f6,A-c16cf7,2024-10-26 08:57:00,2024-10-29 08:57:00,72.0,medium,39,2.0,False
T-cbab28,A-c16cf7,2024-11-20 11:00:00,2024-11-21 23:29:25,36.5,medium,180,,False
T-1cfd63,A-625d0b,2024-12-25 15:18:00,2024-12-26 05:11:41,13.9,low,46,,False
T-42c901,A-625d0b,2024-12-10 13:35:00,2024-12-12 05:48:42,40.2,high,15,4.0,False
T-f8f8c6,A-625d0b,2024-12-15 08:58:00,2024-12-18 08:58:00,72.0,high,62,3.0,False
T-a9964c,A-625d0b,2024-11-04 20:52:00,2024-11-05 18:44:37,21.9,urgent,180,,False
T-abd5c8,A-625d0b,2024-10-28 09:13:00,2024-10-29 00:51:37,15.6,low,104,2.0,False
T-f4ba07,A-625d0b,2024-09-14 16:38:00,2024-09-15 03:45:12,11.1,medium,37,,False
T-840700,A-3b5cd1,2023-09-15 10:19:00,2023-09-16 04:04:21,17.8,medium,30,,False
T-d97e84,A-3b5cd1,2024-11-21 12:45:00,2024-11-22 22:06:03,33.4,medium,39,,True
T-4b6383,A-3b5cd1,2023-11-29 17:04:00,2023-11-30 22:42:50,29.6,urgent,120,3.0,False
T-6c1ca5,A-249769,2024-12-15 14:53:00,2024-12-18 14:53:00,72.0,high,32,,False
T-29f9d1,A-249769,2024-12-30 12:03:00,2024-12-31 10:49:58,22.8,high,39,,False
T-f89c58,A-249769,2024-11-19 12:48:00,2024-11-20 02:40:21,13.9,low,62,2.0,False
T-64478f,A-249769,2024-10-02 11:14:00,2024-10-04 21:44:13,58.5,medium,52,,False
T-428dee,A-249769,2024-06-25 14:50:00,2024-06-26 20:01:29,29.2,high,65,,False
T-a9015d,A-249769,2024-09-30 11:41:00,2024-10-01 07:08:37,19.5,low,88,,False
T-e89008,A-249769,2024-09-16 13:32:00,2024-09-16 20:12:33,6.7,medium,85,4.0,False
T-044649,A-b11cd0,2023-05-28 14:48:00,2023-05-30 09:52:33,43.1,urgent,47,3.0,False
T-ecbe8b,A-b11cd0,2024-03-11 17:49:00,2024-03-12 12:16:23,18.5,high,21,,False
T-a66015,A-b11cd0,2023-02-01 14:33:00,2023-02-04 01:21:52,58.8,urgent,93,4.0,False
T-6a5426,A-b11cd0,2023-05-02 09:56:00,2023-05-03 01:06:58,15.2,low,100,2.0,False
